activity_id,institution_id,source_id,experiment_id,member_id,table_id,variable_id,grid_label,zstore,version
CMIP,CNRM-CERFACS,CNRM-CM6-1,historical,r2i1p1f2,Omon,tos,gr1,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-CM6-1/historical/r2i1p1f2/Omon/tos/gr1/v20181126/,20181126
CMIP,BCC,BCC-CSM2-MR,historical,r1i1p1f1,3hr,tas,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-CSM2-MR/historical/r1i1p1f1/3hr/tas/gn/v20181127/,20181127
CMIP,BCC,BCC-ESM1,historical,r1i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-ESM1/historical/r1i1p1f1/Omon/sos/gn/v20181129/,20181129
CMIP,BCC,BCC-ESM1,historical,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-ESM1/historical/r1i1p1f1/Omon/tos/gn/v20181129/,20181129
CMIP,CNRM-CERFACS,CNRM-ESM2-1,historical,r1i1p1f2,Omon,tos,gr1,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/tos/gr1/v20181206/,20181206
CMIP,CNRM-CERFACS,CNRM-ESM2-1,historical,r1i1p1f2,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/tos/gn/v20181206/,20181206
CMIP,CNRM-CERFACS,CNRM-ESM2-1,historical,r1i1p1f2,SImon,siconc,gn,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/SImon/siconc/gn/v20181206/,20181206
CMIP,CNRM-CERFACS,CNRM-ESM2-1,historical,r1i1p1f2,3hr,pr,gr,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/3hr/pr/gr/v20181206/,20181206
CMIP,CNRM-CERFACS,CNRM-ESM2-1,historical,r1i1p1f2,Omon,sos,gr1,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/sos/gr1/v20181206/,20181206
CMIP,CNRM-CERFACS,CNRM-ESM2-1,historical,r1i1p1f2,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Omon/sos/gn/v20181206/,20181206
CMIP,CNRM-CERFACS,CNRM-ESM2-1,historical,r1i1p1f2,3hr,tas,gr,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/3hr/tas/gr/v20181206/,20181206
CMIP,CNRM-CERFACS,CNRM-ESM2-1,historical,r1i1p1f2,Amon,psl,gr,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Amon/psl/gr/v20181206/,20181206
CMIP,CNRM-CERFACS,CNRM-ESM2-1,historical,r1i1p1f2,Amon,tas,gr,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Amon/tas/gr/v20181206/,20181206
CMIP,CNRM-CERFACS,CNRM-ESM2-1,historical,r1i1p1f2,Amon,tasmax,gr,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Amon/tasmax/gr/v20181206/,20181206
CMIP,CNRM-CERFACS,CNRM-ESM2-1,historical,r1i1p1f2,Amon,tasmin,gr,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Amon/tasmin/gr/v20181206/,20181206
CMIP,CNRM-CERFACS,CNRM-ESM2-1,historical,r1i1p1f2,day,tasmin,gr,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/day/tasmin/gr/v20181206/,20181206
CMIP,CNRM-CERFACS,CNRM-ESM2-1,historical,r1i1p1f2,day,tasmax,gr,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/day/tasmax/gr/v20181206/,20181206
CMIP,CNRM-CERFACS,CNRM-ESM2-1,historical,r1i1p1f2,day,tas,gr,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/day/tas/gr/v20181206/,20181206
CMIP,CNRM-CERFACS,CNRM-ESM2-1,historical,r1i1p1f2,day,pr,gr,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/day/pr/gr/v20181206/,20181206
CMIP,CNRM-CERFACS,CNRM-ESM2-1,historical,r1i1p1f2,day,psl,gr,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/day/psl/gr/v20181206/,20181206
CMIP,CNRM-CERFACS,CNRM-ESM2-1,historical,r1i1p1f2,Oday,tos,gn,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Oday/tos/gn/v20181206/,20181206
CMIP,CNRM-CERFACS,CNRM-ESM2-1,historical,r1i1p1f2,Oday,tos,gr1,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Oday/tos/gr1/v20181206/,20181206
CMIP,CNRM-CERFACS,CNRM-ESM2-1,historical,r1i1p1f2,Amon,pr,gr,gs://cmip6/CMIP6/CMIP/CNRM-CERFACS/CNRM-ESM2-1/historical/r1i1p1f2/Amon/pr/gr/v20181206/,20181206
CMIP,MIROC,MIROC6,historical,r3i1p1f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r3i1p1f1/Amon/tasmax/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r3i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r3i1p1f1/Omon/sos/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r3i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r3i1p1f1/SImon/siconc/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r3i1p1f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r3i1p1f1/Amon/psl/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r9i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r9i1p1f1/Omon/sos/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r8i1p1f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r8i1p1f1/Amon/tasmin/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r8i1p1f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r8i1p1f1/Amon/tasmax/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r8i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r8i1p1f1/Amon/tas/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r9i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r9i1p1f1/SImon/siconc/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r6i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r6i1p1f1/Amon/tas/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r6i1p1f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r6i1p1f1/Amon/psl/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r6i1p1f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r6i1p1f1/Amon/tasmax/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r6i1p1f1,Amon,pr,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r6i1p1f1/Amon/pr/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r5i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r5i1p1f1/SImon/siconc/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r6i1p1f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r6i1p1f1/Amon/tasmin/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r9i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r9i1p1f1/Omon/tos/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r6i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r6i1p1f1/SImon/siconc/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r6i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r6i1p1f1/Omon/tos/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r6i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r6i1p1f1/Omon/sos/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r5i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r5i1p1f1/Omon/tos/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r4i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r4i1p1f1/Amon/tas/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r4i1p1f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r4i1p1f1/Amon/tasmax/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r5i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r5i1p1f1/Amon/tas/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r4i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r4i1p1f1/Omon/sos/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r3i1p1f1,Amon,pr,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r3i1p1f1/Amon/pr/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r3i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r3i1p1f1/Amon/tas/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r4i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r4i1p1f1/Omon/tos/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r3i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r3i1p1f1/Omon/tos/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r5i1p1f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r5i1p1f1/Amon/tasmax/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r5i1p1f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r5i1p1f1/Amon/tasmin/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r4i1p1f1,Amon,pr,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r4i1p1f1/Amon/pr/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r4i1p1f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r4i1p1f1/Amon/tasmin/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r4i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r4i1p1f1/SImon/siconc/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r5i1p1f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r5i1p1f1/Amon/psl/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r5i1p1f1,Amon,pr,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r5i1p1f1/Amon/pr/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r9i1p1f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r9i1p1f1/Amon/psl/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r9i1p1f1,Amon,pr,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r9i1p1f1/Amon/pr/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r8i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r8i1p1f1/SImon/siconc/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r8i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r8i1p1f1/Omon/tos/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r8i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r8i1p1f1/Omon/sos/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r9i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r9i1p1f1/Amon/tas/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r9i1p1f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r9i1p1f1/Amon/tasmin/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r9i1p1f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r9i1p1f1/Amon/tasmax/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r4i1p1f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r4i1p1f1/Amon/psl/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r5i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r5i1p1f1/Omon/sos/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r8i1p1f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r8i1p1f1/Amon/psl/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r2i1p1f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r2i1p1f1/Amon/psl/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r2i1p1f1,Amon,pr,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r2i1p1f1/Amon/pr/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r10i1p1f1,Amon,pr,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r10i1p1f1/Amon/pr/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r10i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r10i1p1f1/Omon/sos/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r10i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r10i1p1f1/Amon/tas/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r10i1p1f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r10i1p1f1/Amon/tasmax/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r10i1p1f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r10i1p1f1/Amon/tasmin/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r2i1p1f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r2i1p1f1/Amon/tasmin/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r2i1p1f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r2i1p1f1/Amon/tasmax/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r2i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r2i1p1f1/Amon/tas/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r3i1p1f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r3i1p1f1/Amon/tasmin/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r2i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r2i1p1f1/SImon/siconc/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r2i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r2i1p1f1/Omon/tos/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r2i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r2i1p1f1/Omon/sos/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r10i1p1f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r10i1p1f1/Amon/psl/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r7i1p1f1,Amon,pr,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/pr/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r7i1p1f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/psl/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r7i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tas/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r7i1p1f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tasmax/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r7i1p1f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Amon/tasmin/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r8i1p1f1,Amon,pr,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r8i1p1f1/Amon/pr/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r7i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/SImon/siconc/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r7i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Omon/tos/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r7i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r7i1p1f1/Omon/sos/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r1i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r1i1p1f1/Omon/sos/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r1i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r1i1p1f1/Omon/tos/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r1i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r1i1p1f1/SImon/siconc/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r10i1p1f1,SImon,siconc,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r10i1p1f1/SImon/siconc/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r10i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r10i1p1f1/Omon/tos/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r1i1p1f1,Amon,pr,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r1i1p1f1/Amon/pr/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r1i1p1f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r1i1p1f1/Amon/psl/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r1i1p1f1/Amon/tas/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r1i1p1f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r1i1p1f1/Amon/tasmax/gn/v20181212/,20181212
CMIP,MIROC,MIROC6,historical,r1i1p1f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/MIROC/MIROC6/historical/r1i1p1f1/Amon/tasmin/gn/v20181212/,20181212
CMIP,BCC,BCC-ESM1,historical,r2i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-ESM1/historical/r2i1p1f1/Amon/tas/gn/v20181214/,20181214
CMIP,BCC,BCC-ESM1,historical,r2i1p1f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-ESM1/historical/r2i1p1f1/Amon/tasmax/gn/v20181214/,20181214
CMIP,BCC,BCC-ESM1,historical,r2i1p1f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-ESM1/historical/r2i1p1f1/Amon/tasmin/gn/v20181214/,20181214
CMIP,BCC,BCC-ESM1,historical,r3i1p1f1,Amon,pr,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-ESM1/historical/r3i1p1f1/Amon/pr/gn/v20181214/,20181214
CMIP,BCC,BCC-ESM1,historical,r2i1p1f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-ESM1/historical/r2i1p1f1/Amon/psl/gn/v20181214/,20181214
CMIP,BCC,BCC-ESM1,historical,r3i1p1f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-ESM1/historical/r3i1p1f1/Amon/tasmin/gn/v20181214/,20181214
CMIP,BCC,BCC-ESM1,historical,r3i1p1f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-ESM1/historical/r3i1p1f1/Amon/tasmax/gn/v20181214/,20181214
CMIP,BCC,BCC-ESM1,historical,r3i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-ESM1/historical/r3i1p1f1/Amon/tas/gn/v20181214/,20181214
CMIP,BCC,BCC-ESM1,historical,r3i1p1f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-ESM1/historical/r3i1p1f1/Amon/psl/gn/v20181214/,20181214
CMIP,BCC,BCC-ESM1,historical,r1i1p1f1,Amon,pr,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-ESM1/historical/r1i1p1f1/Amon/pr/gn/v20181214/,20181214
CMIP,BCC,BCC-ESM1,historical,r1i1p1f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-ESM1/historical/r1i1p1f1/Amon/psl/gn/v20181214/,20181214
CMIP,BCC,BCC-ESM1,historical,r1i1p1f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-ESM1/historical/r1i1p1f1/Amon/tasmax/gn/v20181214/,20181214
CMIP,BCC,BCC-ESM1,historical,r1i1p1f1,Amon,tasmin,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-ESM1/historical/r1i1p1f1/Amon/tasmin/gn/v20181214/,20181214
CMIP,BCC,BCC-ESM1,historical,r2i1p1f1,Amon,pr,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-ESM1/historical/r2i1p1f1/Amon/pr/gn/v20181214/,20181214
CMIP,BCC,BCC-ESM1,historical,r1i1p1f1,Amon,tas,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-ESM1/historical/r1i1p1f1/Amon/tas/gn/v20181214/,20181214
CMIP,BCC,BCC-ESM1,historical,r3i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-ESM1/historical/r3i1p1f1/Omon/tos/gn/v20181218/,20181218
ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp370,r4i1p1f1,Oday,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/AWI/AWI-CM-1-1-MR/ssp370/r4i1p1f1/Oday/tos/gn/v20181218/,20181218
CMIP,BCC,BCC-ESM1,historical,r2i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-ESM1/historical/r2i1p1f1/Omon/sos/gn/v20181218/,20181218
CMIP,BCC,BCC-ESM1,historical,r3i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-ESM1/historical/r3i1p1f1/Omon/sos/gn/v20181218/,20181218
ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp370,r5i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/AWI/AWI-CM-1-1-MR/ssp370/r5i1p1f1/Omon/tos/gn/v20181218/,20181218
ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp370,r5i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/ScenarioMIP/AWI/AWI-CM-1-1-MR/ssp370/r5i1p1f1/Omon/sos/gn/v20181218/,20181218
ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp370,r4i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/AWI/AWI-CM-1-1-MR/ssp370/r4i1p1f1/Omon/tos/gn/v20181218/,20181218
ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp370,r4i1p1f1,Omon,sos,gn,gs://cmip6/CMIP6/ScenarioMIP/AWI/AWI-CM-1-1-MR/ssp370/r4i1p1f1/Omon/sos/gn/v20181218/,20181218
CMIP,BCC,BCC-ESM1,historical,r2i1p1f1,Omon,tos,gn,gs://cmip6/CMIP6/CMIP/BCC/BCC-ESM1/historical/r2i1p1f1/Omon/tos/gn/v20181218/,20181218
CMIP,AWI,AWI-CM-1-1-MR,historical,r2i1p1f1,Amon,tasmax,gn,gs://cmip6/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/historical/r2i1p1f1/Amon/tasmax/gn/v20181218/,20181218
ScenarioMIP,AWI,AWI-CM-1-1-MR,ssp370,r3i1p1f1,Oday,tos,gn,gs://cmip6/CMIP6/ScenarioMIP/AWI/AWI-CM-1-1-MR/ssp370/r3i1p1f1/Oday/tos/gn/v20181218/,20181218
CMIP,AWI,AWI-CM-1-1-MR,historical,r2i1p1f1,Amon,psl,gn,gs://cmip6/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/historical/r2i1p1f1/Amon/psl/gn/v20181218/,20181218
